food_id,food_name,meal_role,serving_size,kcal,carbohydrate,protein,fat,sugar,sodium
1,흰죽,한그릇,291.9,186.8,39.4,3.5,0.8,0.3,379.5
2,흑임자죽,한그릇,400.0,244.0,14.6,4.4,18.9,3.0,636.0
3,흑임자 죽,한그릇,259.0,274.5,42.4,5.7,8.7,0.4,336.7
4,흑미밥_찹쌀,밥,190.0,224.2,49.0,4.1,0.3,0.0,3.8
5,흑미밥,밥,390.0,460.2,100.8,8.3,0.7,0.1,11.7
6,훠궈_소고기,국물,100.0,93.0,6.8,4.8,5.1,1.1,390.0
7,훈제오리,반찬,200.0,518.0,7.7,53.7,30.3,0.8,1776.0
8,회무침_서대,반찬,300.0,315.0,45.9,22.6,4.6,22.3,1200.0
9,회무침_가오리,반찬,230.0,186.3,14.6,26.1,2.7,12.6,814.2
10,회무침,반찬,250.0,205.0,21.5,20.2,4.1,11.3,687.5
11,회덮밥_참치,한그릇,572.0,617.8,101.0,28.0,10.2,8.3,480.5
12,회덮밥_모듬,한그릇,410.0,594.5,72.8,37.3,17.0,12.6,635.5
13,회덮밥,한그릇,500.0,685.0,103.3,30.2,16.6,11.0,745.0
14,회냉면,한그릇,732.6,586.1,105.3,24.9,6.4,10.5,2153.8
15,황태해장국,국물,600.0,180.0,5.7,24.5,6.8,1.5,1536.0
16,황태콩나물찜,반찬,650.0,533.0,45.0,66.1,12.9,11.3,1586.0
17,황태구이_양념,반찬,170.0,244.8,10.0,35.1,6.4,4.0,516.8
18,황태구이,반찬,200.0,438.0,26.9,47.8,15.4,14.2,1136.0
19,화양적,반찬,150.0,273.0,21.3,13.6,14.8,1.2,796.5
20,홍합탕_홍합만,국물,100.0,29.0,2.3,3.7,0.6,0.0,303.0
21,홍합산적,반찬,80.0,156.8,10.6,17.8,4.8,3.3,720.0
22,홍합국(홍합탕),국물,300.0,51.0,2.2,8.4,0.7,0.1,90.0
23,홍합 소고기죽,한그릇,236.3,189.0,25.8,9.0,4.8,1.0,182.0
24,홍합 미역국,국물,300.0,15.0,1.0,2.1,0.5,0.0,234.0
25,홍합 미나리죽,한그릇,254.9,124.9,25.2,3.8,0.8,2.0,5.1
26,홍합 무국,국물,320.0,73.6,4.2,8.0,2.7,1.0,905.6
27,홍어회무침,반찬,136.5,83.3,9.1,11.3,0.6,3.7,578.8
28,홍어찜,반찬,250.0,102.5,3.7,18.0,1.4,0.7,667.5
29,홍어찌개,국물,625.0,318.8,19.7,48.1,6.1,4.9,525.0
30,홍어무침,반찬,200.0,198.0,26.0,17.9,2.6,14.5,802.0
31,혼합잡곡밥,밥,450.0,531.0,111.1,11.7,2.2,1.0,81.0
32,호박찌개_고추장,국물,280.0,114.8,16.7,5.8,2.8,1.6,590.8
33,호박찌개,국물,300.0,96.0,12.2,5.6,2.6,5.8,1023.0
34,호박죽,한그릇,600.0,348.0,80.0,6.6,1.3,23.8,636.0
35,호박전,반찬,50.0,71.0,6.1,1.8,4.3,0.8,91.0
36,호박잎 된장국,국물,180.0,30.6,4.6,2.3,0.7,1.0,329.4
37,호박오가리나물무침,반찬,100.0,201.0,21.5,6.1,10.0,6.8,1849.0
38,호박볶음_호박_채소,반찬,70.0,23.8,2.6,0.6,1.4,1.2,100.8
39,호박볶음_호박,반찬,70.0,18.9,2.5,0.6,0.9,1.1,163.8
40,호박나물,반찬,70.0,37.8,3.8,0.8,2.4,1.7,257.6
41,호박고지볶음,반찬,120.0,124.8,24.3,2.9,2.6,12.0,1093.2
42,호박 된장국,국물,170.0,28.9,3.7,2.0,0.7,0.8,360.4
43,현미죽,한그릇,100.0,64.0,15.2,1.2,0.4,0.4,1.0
44,현미밥_쌀,밥,370.0,444.0,96.8,8.0,0.7,0.1,11.1
45,현미밥,밥,370.0,447.7,95.9,8.5,1.4,0.7,3.7
46,햄채소볶음,반찬,210.0,140.7,8.0,13.2,6.4,4.2,701.4
47,햄전,반찬,56.9,113.8,4.7,5.8,7.8,0.4,170.7
48,햄샐러드,반찬,80.6,86.2,10.9,2.9,3.5,3.8,153.1
49,햄부침,반찬,80.5,177.9,12.5,12.4,8.1,0.6,331.7
50,햄볶음_채소,반찬,220.0,402.6,21.1,23.0,25.0,7.3,1766.6
51,햄구이,반찬,61.3,90.7,1.2,12.4,4.0,0.9,455.5
52,해파리냉채,반찬,85.0,26.4,4.8,1.3,0.4,2.7,272.8
53,해초무침,반찬,100.0,39.0,8.5,1.0,0.2,4.0,862.0
54,해장국_우거지,국물,600.0,156.0,13.5,11.9,5.9,2.5,2052.0
55,해장국_선지,국물,1000.0,310.0,16.7,49.3,5.4,3.9,3070.0
56,해장국_뼈다귀,국물,800.0,208.0,8.5,25.5,7.8,5.0,2768.0
57,해신탕,국물,100.0,57.0,2.0,7.9,1.9,0.4,266.0
58,해물파전,반찬,98.2,125.7,12.3,9.1,4.1,0.9,82.5
59,해물탕,국물,600.0,270.0,16.6,39.8,4.7,0.8,2046.0
60,해물콩나물찜,반찬,850.0,433.5,32.6,59.8,9.4,6.3,1181.5
61,해물칼국수,한그릇,1100.0,847.0,161.0,34.0,4.4,2.4,2772.0
62,해물찜,반찬,500.0,400.0,35.4,42.6,9.8,5.5,2135.0
63,해물전골,국물,500.0,130.0,9.8,16.0,3.2,2.6,890.0
64,해물볶음,반찬,400.0,420.0,32.2,38.2,15.3,7.4,1756.0
65,해물 채소전,반찬,60.0,117.0,11.4,6.4,4.7,0.7,160.2
66,해물 완자전,반찬,75.2,154.9,8.0,11.6,8.1,1.4,110.5
67,해물 스파게티,한그릇,700.0,574.0,89.3,33.6,7.9,13.4,735.0
68,해물 매운탕,국물,650.0,221.0,12.3,37.1,3.4,3.2,1358.5
69,해물 된장국,국물,227.5,81.9,4.2,12.1,1.7,1.5,612.0
70,해물 덮밥,한그릇,572.0,446.2,80.9,21.7,2.2,3.9,389.0
71,함박스테이크,반찬,200.0,348.0,14.4,24.2,21.5,0.1,396.0
72,하이라이스,밥,360.0,403.2,76.8,14.5,4.1,0.0,885.6
73,피조개무침,반찬,150.0,115.5,14.2,11.1,2.0,7.3,460.5
74,피망볶음,반찬,78.6,108.5,8.7,1.3,7.7,1.9,335.6
75,풋마늘무침,반찬,81.6,50.6,7.8,1.5,2.2,4.2,75.9
76,풋고추찜,반찬,150.0,82.5,14.4,3.4,1.5,1.4,523.5
77,풋고추볶음,반찬,100.0,70.0,8.2,1.9,3.2,4.3,276.0
78,풋고추된장무침_풋고추,반찬,100.0,124.0,12.0,2.4,7.4,8.4,183.0
79,풋고추된장무침,반찬,50.0,22.5,4.0,1.0,0.5,1.1,195.0
80,표고버섯볶음,반찬,110.0,38.5,4.4,1.9,2.3,1.0,157.3
81,폭찹,반찬,99.0,122.8,5.7,12.1,5.3,3.5,162.4
82,팥죽,한그릇,259.0,178.7,35.4,7.0,0.4,0.1,339.3
83,팥밥,밥,300.0,357.0,76.1,7.8,1.0,0.5,12.0
84,팟타이,한그릇,100.0,146.0,18.5,4.0,6.2,5.4,270.0
85,팝콘_카라멜,기타,100.0,479.0,69.8,5.9,19.6,27.4,105.0
86,팝콘,기타,100.0,511.0,58.1,8.3,27.3,0.4,500.0
87,팔보채,반찬,220.0,198.0,7.5,27.3,6.4,4.6,1883.2
88,파전_해물,반찬,60.0,117.0,11.4,6.4,4.7,0.7,160.2
89,파전_돼지고기_김치,반찬,150.0,151.5,19.8,7.5,4.3,1.6,768.0
90,파전_굴_김치,반찬,140.0,138.6,19.9,5.5,3.8,1.6,609.0
91,파전_감자_김치,반찬,150.0,139.5,21.8,4.2,3.6,1.6,763.5
92,파전,반찬,150.0,292.5,34.8,6.8,14.0,0.8,346.5
93,파무침,반찬,35.2,13.4,1.5,0.6,0.7,0.4,28.9
94,파래전,반찬,40.0,78.8,12.7,1.9,2.0,0.3,113.2
95,파래볶음,반찬,50.7,30.9,1.0,0.6,3.0,0.0,30.4
96,파래무침_파래_무,반찬,130.0,29.9,6.3,1.4,0.5,3.4,286.0
97,파래무침_액젓,반찬,100.0,22.0,2.6,1.7,1.1,0.2,321.0
98,파래무침_무,반찬,39.9,15.2,2.2,0.7,0.6,1.0,112.9
99,파래무침,반찬,30.0,14.7,2.6,1.1,0.3,0.3,215.4
100,파김치,반찬,100.0,49.0,8.5,2.5,0.6,2.8,655.0
101,파강회,기타,85.0,35.7,5.4,1.0,1.5,2.9,234.6
102,톳나물무침,반찬,90.0,67.5,11.1,1.7,1.9,6.2,540.0
103,톳나물_두부,반찬,60.0,31.2,4.0,2.2,1.2,1.6,130.2
104,토란대나물무침,반찬,90.0,61.2,3.8,4.6,3.0,0.4,199.8
105,토란대나물,반찬,50.0,16.0,1.9,0.4,0.8,0.6,87.0
106,토란국,국물,164.2,54.2,5.7,3.1,2.3,0.3,318.5
107,탕평채,반찬,150.0,109.5,9.4,3.6,6.5,0.4,969.0
108,탕수육_새우,반찬,200.0,232.0,26.0,13.3,8.4,12.9,984.0
109,탕수육,반찬,343.0,387.6,38.5,23.0,15.1,11.4,500.8
110,탕수어,반찬,113.5,318.9,44.2,14.3,8.8,9.5,365.5
111,키조개구이,반찬,100.0,75.0,1.9,8.7,3.4,0.7,881.0
112,콩조림(콩자반),반찬,30.0,84.3,10.4,5.4,2.3,1.1,260.4
113,콩조림,반찬,95.0,188.1,21.2,12.8,6.1,6.1,589.0
114,콩비지찌개,국물,150.0,58.5,6.7,4.5,1.6,1.0,294.0
115,콩밥_완두콩,밥,200.0,276.0,62.5,5.9,0.3,0.0,590.0
116,콩밥_검정콩,밥,200.0,330.0,68.6,9.1,2.2,0.0,6.0
117,콩밥_강낭콩,밥,100.0,173.0,38.0,4.4,0.4,0.1,25.0
118,콩나물찜_해물,반찬,200.0,112.0,9.9,13.3,2.0,0.0,446.0
119,콩나물찌개,국물,250.0,30.0,2.7,4.0,0.9,0.3,547.5
120,콩나물잡채,반찬,79.0,34.0,3.2,1.7,2.0,1.6,95.6
121,콩나물밥_양념장,밥,240.0,264.0,49.6,8.1,3.1,0.7,355.2
122,콩나물밥_소고기,밥,440.0,576.4,112.1,17.2,5.0,1.5,492.8
123,콩나물밥_돼지고기,밥,572.0,520.5,98.4,18.9,4.8,1.2,509.1
124,콩나물밥,밥,320.0,393.6,71.6,15.0,5.1,0.1,870.4
125,콩나물무침_콩나물_고춧가루제외,반찬,100.0,19.0,1.5,1.6,1.2,0.1,136.0
126,콩나물무침_콩나물_고춧가루,반찬,80.0,18.4,1.7,1.6,1.0,0.2,108.8
127,콩나물무침_시금치,반찬,50.0,10.5,0.9,1.0,0.6,0.2,67.0
128,콩나물무침_소금,반찬,100.0,42.0,4.3,4.1,1.9,0.5,488.0
129,콩나물무침_부추,반찬,50.0,11.5,1.1,1.0,0.6,0.2,86.0
130,콩나물무침_당근_시금치,반찬,50.0,11.5,1.1,1.0,0.6,0.2,60.5
131,콩나물무침_당근,반찬,50.0,13.5,1.4,1.2,0.6,0.3,58.0
132,콩나물무침_고춧가루,반찬,80.0,18.4,1.6,1.6,1.0,0.2,110.4
133,콩나물무침_고추,반찬,50.0,14.5,1.3,1.3,0.8,0.2,139.5
134,콩나물무침,반찬,100.0,19.0,1.4,1.6,1.2,0.1,138.0
135,콩나물냉채_오이,반찬,49.1,29.0,4.8,1.9,0.6,2.4,82.0
136,콩나물냉채,반찬,50.0,13.5,2.0,1.0,0.4,1.0,101.0
137,콩나물국밥,한그릇,830.0,498.0,88.7,22.1,6.1,3.5,481.4
138,콩나물국_콩나물만,국물,180.0,12.6,1.8,1.5,0.4,0.3,271.8
139,콩나물국_콩나물_소고기,국물,180.0,52.2,2.8,4.2,2.9,0.6,210.6
140,콩나물국_콩나물,국물,150.0,10.5,1.5,1.2,0.3,0.2,268.5
141,콩나물국_청양고추,국물,300.0,24.0,2.9,2.7,0.8,0.5,537.0
142,콩나물국_바지락,국물,170.0,10.2,1.1,1.2,0.3,0.1,200.6
143,콩나물국_무,국물,200.0,12.0,1.5,1.4,0.4,0.2,244.0
144,콩나물국_김치,국물,300.0,27.0,3.3,2.7,0.8,0.8,492.0
145,콩나물국_고춧가루,국물,320.0,22.4,3.0,2.6,0.7,0.4,425.6
146,콩나물국_고추,국물,270.0,24.3,3.0,3.0,0.8,0.4,688.5
147,콩나물국,국물,250.0,12.5,1.2,1.8,0.4,0.2,230.0
148,콩나물 황태국,국물,300.0,90.0,3.0,13.8,2.6,0.9,387.0
149,콩나물 선짓국_낙지,국물,767.0,161.1,13.7,23.8,2.6,2.2,1119.8
150,콩나물 된장국,국물,164.4,42.7,4.9,4.3,1.2,1.3,480.0
151,콩나물 느타리무침,반찬,44.2,19.9,1.9,1.3,1.2,0.3,77.4
152,콩나물 국밥,한그릇,830.0,489.7,84.8,21.6,7.0,1.8,473.1
153,콩국수,한그릇,1000.0,700.0,101.9,40.0,13.4,7.5,1590.0
154,콘치즈구이,반찬,150.7,158.2,23.0,3.5,5.7,4.3,227.6
155,코다리찜,반찬,200.0,92.0,7.5,12.0,1.8,1.7,298.0
156,코다리조림_무,한그릇,110.0,80.3,6.7,10.3,1.4,2.7,350.9
157,코다리조림_간장,한그릇,74.8,57.6,5.0,7.9,0.6,3.6,331.4
158,코다리조림,한그릇,50.0,34.0,1.9,5.0,0.6,0.6,154.0
159,캘리포니아롤,밥,300.0,489.0,89.2,12.3,9.1,8.9,1296.0
160,칼국수_해물,한그릇,900.0,630.0,123.9,22.8,4.6,3.8,2358.0
161,칼국수_소고기,한그릇,1000.0,570.0,90.1,22.0,10.7,3.1,1790.0
162,칼국수_바지락,한그릇,700.0,574.0,111.8,24.0,3.7,1.3,1904.0
163,칼국수_들깨,한그릇,1020.0,1152.6,187.9,34.8,27.8,1.6,1519.8
164,칼국수_닭고기,한그릇,900.0,666.0,94.7,42.2,12.8,5.3,2124.0
165,칼국수,한그릇,514.8,499.4,103.1,13.9,1.5,1.1,947.2
166,카레소스,한그릇,290.0,203.0,28.3,7.8,6.8,6.4,1090.4
167,카레라이스_채소,한그릇,650.0,617.5,123.2,13.6,7.7,11.8,611.0
168,카레라이스_오징어,한그릇,375.7,439.6,77.7,16.2,6.9,5.0,97.7
169,카레라이스_소고기,한그릇,572.0,646.4,110.3,15.4,14.2,5.0,1704.6
170,카레라이스_두부,한그릇,512.6,533.1,82.9,19.0,12.5,3.3,1040.6
171,카레라이스_돼지고기_모듬채소,한그릇,600.0,594.0,110.6,16.2,9.1,6.7,150.0
172,카레라이스_돼지고기,한그릇,319.43,533.4,98.9,15.3,7.9,5.2,25.6
173,카레라이스,한그릇,480.0,518.4,99.6,14.9,6.7,0.8,1008.0
174,칠면조구이,반찬,42.7,88.4,0.4,13.1,3.4,0.0,235.3
175,치킨데리야끼,반찬,151.4,177.1,16.6,24.2,1.5,6.8,561.7
176,치킨가스,반찬,200.0,592.0,44.0,27.9,33.9,4.2,780.0
177,치커리무침,반찬,151.1,24.2,3.6,1.2,0.7,1.0,258.4
178,치커리겉절이,반찬,180.0,39.6,6.3,1.3,1.3,3.4,288.0
179,치커리 겉절이,반찬,32.4,18.8,2.0,0.9,1.0,0.2,163.9
180,치즈스틱,반찬,100.0,329.0,20.6,12.6,21.8,1.8,596.0
181,치즈볼,반찬,100.0,333.0,28.7,9.6,20.0,5.5,532.0
182,치즈 스파게티_해물,한그릇,700.0,693.0,106.3,31.5,14.6,15.0,931.0
183,취나물무침_소금,반찬,70.0,69.3,8.6,2.4,3.5,0.6,536.9
184,취나물무침_간장,반찬,180.0,45.0,6.6,1.8,1.8,1.0,252.0
185,취나물무침,반찬,50.0,74.0,3.3,1.4,6.2,0.0,282.0
186,취나물_취나물(마른것),반찬,50.0,44.5,3.2,1.8,2.7,0.0,66.5
187,취나물_된장,반찬,44.3,26.1,4.1,1.2,0.9,0.9,85.9
188,취나물_간장_소금,반찬,180.0,45.0,6.7,1.9,1.8,1.0,241.2
189,충무김밥,한그릇,400.0,584.0,109.2,23.4,6.0,17.2,1296.0
190,추어탕,국물,350.0,189.0,10.7,11.3,11.1,0.0,861.0
191,총각김치,반찬,100.0,42.0,7.9,1.9,0.3,3.0,630.0
192,초밥_한치,한그릇,250.0,375.0,77.9,13.7,0.8,13.1,1200.0
193,초밥_장어,한그릇,250.0,487.5,80.7,16.5,10.8,13.7,1270.0
194,초밥_유부초밥,한그릇,100.0,165.0,31.3,4.3,2.5,2.1,255.0
195,초밥_연어,한그릇,100.0,207.0,19.6,11.2,9.4,3.6,278.0
196,초밥_새우,한그릇,100.0,130.0,20.4,7.8,1.9,4.0,451.0
197,초밥_문어,한그릇,250.0,392.5,81.8,14.6,0.8,13.4,1200.0
198,초밥_모듬,한그릇,300.0,462.0,76.4,25.4,6.1,8.6,969.0
199,초밥_농어,한그릇,250.0,397.5,78.8,17.4,1.3,13.0,1035.0
200,초밥_광어,한그릇,300.0,453.0,77.6,27.1,3.9,7.7,810.0
201,초당순두부,국물,900.0,522.0,15.8,49.1,29.2,0.9,1206.0
202,초간장,기타,15.0,11.0,1.8,0.9,0.0,0.0,478.5
203,청포묵무침,반찬,150.0,64.5,9.8,2.0,2.5,1.1,423.0
204,청포묵국,국물,142.6,62.7,3.1,4.1,3.7,0.2,78.4
205,청포묵 무침,반찬,150.0,64.5,9.8,2.0,2.5,1.1,423.0
206,청어구이,반찬,200.0,258.0,0.4,16.4,20.1,0.0,782.0
207,청국장찌개_해물,국물,240.0,88.8,9.2,9.1,1.9,1.7,528.0
208,청국장찌개_배추김치,국물,210.0,60.9,6.5,5.3,1.8,1.6,405.3
209,청국장찌개_모듬,국물,240.0,100.8,11.0,9.1,2.3,2.1,580.8
210,청국장찌개_두부_채소,국물,100.0,79.0,2.9,6.3,4.6,2.0,447.0
211,청국장찌개,국물,200.0,94.0,3.8,10.1,4.2,0.0,484.0
212,청경채나물,반찬,100.0,14.0,1.6,1.1,0.6,0.2,156.0
213,천사채무침,반찬,220.0,160.6,6.5,7.3,12.1,1.4,545.6
214,채소튀김,반찬,100.0,101.0,11.6,1.3,5.3,1.4,138.0
215,채소죽_달걀,한그릇,600.0,366.0,59.3,8.4,10.1,2.2,498.0
216,채소죽,한그릇,254.9,119.8,24.7,2.5,0.8,2.0,305.9
217,채소전,반찬,132.4,270.1,33.9,6.1,11.3,1.2,327.0
218,채소밥,밥,338.4,389.2,78.7,8.8,3.1,1.2,456.8
219,채소 꼬치구이,반찬,150.0,136.5,21.4,4.2,3.4,1.5,609.0
220,찹쌀죽,한그릇,291.9,183.9,39.1,3.2,0.8,0.1,379.5
221,참치회덮밥_양념장,한그릇,600.0,456.0,72.8,28.4,4.9,9.9,528.0
222,참치찌개,국물,348.6,146.4,10.6,18.8,3.4,4.5,1066.7
223,참치죽,한그릇,600.0,360.0,50.7,14.4,10.8,2.2,732.0
224,참치덮밥,한그릇,580.0,626.4,92.3,33.6,12.4,11.9,1977.8
225,참치구이_머리,반찬,180.0,347.4,2.5,47.8,16.2,0.0,826.2
226,참치구이,반찬,64.4,204.8,0.0,21.6,12.2,0.0,727.7
227,참치강정,반찬,67.8,155.9,14.4,12.7,4.9,4.1,515.3
228,참치 완자전,반찬,57.8,127.2,8.6,10.9,5.1,1.0,556.0
229,참치 샐러드,반찬,101.6,203.2,3.0,11.0,16.4,2.0,153.4
230,참치 미역국,국물,320.0,83.2,3.0,10.6,3.7,0.0,947.2
231,참나물겉절이_고춧가루,반찬,190.0,34.2,5.5,1.4,1.1,2.1,271.7
232,참나물 무침_된장,반찬,50.0,7.5,0.9,0.4,0.4,0.1,49.5
233,참나물 겉절이_단감,반찬,50.0,11.0,1.7,0.5,0.4,0.5,47.5
234,참나물 겉절이_간장,반찬,190.0,34.2,5.5,1.3,1.1,2.1,283.1
235,참나물 겉절이,반찬,50.0,8.5,1.2,0.4,0.4,0.2,49.0
236,참나물,반찬,71.7,57.4,11.5,1.7,1.3,0.1,240.2
237,참깨죽,한그릇,100.0,38.0,5.9,1.0,1.2,0.0,120.0
238,찰밥,밥,450.0,540.0,115.9,9.9,1.5,0.6,4.5
239,차조밥,밥,290.0,345.1,74.8,6.3,0.6,0.1,5.8
240,차돌박이구이_소고기,반찬,100.0,488.0,1.3,17.9,45.7,0.3,93.0
241,쫄볶이,반찬,630.0,945.0,185.0,29.6,8.9,25.0,4107.6
242,쫄면,한그릇,220.0,248.6,51.4,7.1,1.6,8.6,1229.8
243,짬뽕밥,한그릇,1347.0,646.6,102.4,29.6,11.4,7.5,1198.8
244,짬뽕라면,한그릇,765.0,696.2,94.2,26.0,22.3,2.1,696.2
245,짬뽕_차돌박이,한그릇,100.0,88.0,9.8,4.6,3.4,0.7,342.0
246,짬뽕_삼선,한그릇,900.0,666.0,101.7,39.6,10.8,1.1,2691.0
247,짬뽕_백짬뽕,한그릇,100.0,63.0,8.5,3.7,1.5,0.2,280.0
248,짬뽕_굴,한그릇,900.0,684.0,115.6,32.8,9.6,1.7,2664.0
249,짬뽕,한그릇,637.46,465.3,76.0,17.8,8.1,2.9,796.8
250,짜장소스,한그릇,200.0,202.0,25.7,8.6,7.4,8.3,1076.0
251,짜장밥_오징어,한그릇,100.0,136.0,21.5,6.3,2.8,0.0,325.0
252,짜장밥,한그릇,520.0,483.6,81.0,14.8,10.1,11.1,936.0
253,짜장면,한그릇,650.0,682.5,135.8,26.0,8.1,9.8,1917.5
254,짜사이무침,반찬,50.0,21.5,1.8,0.2,1.5,1.4,473.5
255,지리탕_복,국물,600.0,234.0,10.3,41.7,2.7,1.4,1350.0
256,지리탕_대구,국물,600.0,264.0,9.9,41.6,6.2,1.5,1476.0
257,쥐포튀김,반찬,100.0,357.0,42.5,9.6,16.5,8.0,717.0
258,쥐포조림,반찬,45.3,87.9,10.4,8.6,1.3,6.8,272.7
259,쥐포무침,반찬,31.0,92.4,10.2,8.1,2.3,6.7,428.1
260,중식잡채,반찬,450.0,373.5,61.1,10.4,10.1,5.1,504.0
261,중식우동,한그릇,960.0,873.6,146.8,45.4,8.1,7.9,1939.2
262,죽순볶음_소고기,한그릇,230.0,276.0,8.7,31.5,12.9,4.8,492.2
263,죽순볶음,한그릇,58.5,77.8,3.6,2.5,6.3,0.9,0.6
264,주먹밥_참치,밥,300.0,393.0,63.5,14.2,8.1,1.9,450.0
265,주먹밥_소고기,밥,200.0,356.0,69.5,9.5,4.4,0.5,714.0
266,주먹밥_배추김치,밥,320.0,339.2,66.6,7.6,4.2,2.5,460.8
267,주먹밥_멸치,밥,150.0,312.0,54.3,9.0,6.6,0.9,496.5
268,주먹밥,밥,291.0,392.8,74.3,6.7,6.1,2.6,305.6
269,주꾸미삼겹살,반찬,100.0,161.0,10.7,10.1,8.7,5.4,280.0
270,주꾸미볶음_채소,반찬,315.0,233.1,25.2,21.9,6.0,9.9,447.3
271,주꾸미볶음,반찬,315.0,233.1,25.2,21.7,6.0,9.7,774.9
272,족발,반찬,100.0,220.0,0.0,28.9,11.6,0.3,332.0
273,조미 김구이,반찬,50.0,26.0,1.0,1.0,2.4,0.1,201.0
274,조기튀김,반찬,111.4,160.4,4.0,14.9,8.7,0.0,93.6
275,조기찜,반찬,241.9,171.7,6.2,22.3,6.1,2.1,304.8
276,조기찌개,국물,240.0,55.2,4.6,5.8,1.5,1.4,225.6
277,조기조림,반찬,300.0,384.0,12.8,41.1,18.8,4.5,1770.0
278,조기구이,반찬,59.54,122.1,2.5,13.6,5.8,0.0,438.8
279,조기 오븐구이,반찬,80.0,32.0,0.0,4.7,1.3,0.0,26.4
280,조기 양념구이,반찬,69.8,152.9,7.7,15.4,6.5,4.0,1139.8
281,조개탕,국물,300.0,36.0,2.1,5.4,0.4,0.5,333.0
282,조개젓_양념,반찬,100.0,103.0,12.6,8.6,2.0,6.5,3040.0
283,조개국_바지락,국물,550.0,159.5,10.1,22.0,3.1,1.3,1595.0
284,조개국,국물,400.0,64.0,1.0,6.7,3.6,0.7,1188.0
285,조개구이_키조개,반찬,180.0,234.0,18.8,31.4,3.7,6.5,817.2
286,조개 미역국,국물,300.0,33.0,2.9,4.5,0.7,0.2,723.0
287,제육볶음_채소,반찬,210.0,228.9,13.4,23.7,8.7,6.5,485.1
288,제육볶음_오징어,반찬,410.0,574.0,28.3,36.1,33.9,11.8,852.8
289,제육볶음,반찬,136.4,201.9,18.7,21.0,5.0,10.4,649.3
290,제육(돼지고기 수육),반찬,64.9,97.4,0.8,12.1,4.6,0.1,207.0
291,전어조림,반찬,157.4,94.4,3.0,14.2,1.9,1.1,146.4
292,전어구이,반찬,360.0,118.8,0.2,21.1,3.0,0.0,694.8
293,전복탕,국물,600.0,198.0,15.8,26.8,3.0,1.3,1776.0
294,전복죽,한그릇,600.0,444.0,75.9,15.0,7.9,0.6,870.0
295,전갱이구이,반찬,56.0,126.6,0.1,15.5,6.6,0.0,672.0
296,적어조림,반찬,203.9,110.1,6.8,14.3,1.9,2.2,289.5
297,적어구이,반찬,63.7,110.8,0.2,13.3,5.8,0.0,766.3
298,쟁반짜장,한그릇,900.0,1305.0,212.7,52.6,23.7,21.8,2889.0
299,쟁반국수,한그릇,550.0,616.0,104.8,22.5,12.6,16.0,885.5
300,재첩국,국물,320.0,60.8,3.4,7.4,2.0,0.4,713.6
301,장조림_우엉,반찬,100.0,149.0,34.4,2.1,0.3,17.4,1092.0
302,장조림_소고기_메추리알,반찬,50.0,60.5,2.9,8.1,1.8,0.7,602.0
303,장조림_소고기,반찬,100.0,69.0,4.8,10.4,0.9,1.0,543.0
304,장조림_메추리알,반찬,75.0,72.0,4.2,5.0,3.7,0.8,235.5
305,장조림_돼지고기_메추리알,반찬,50.0,63.5,3.4,8.3,1.8,1.3,583.0
306,장조림_달걀,반찬,100.0,138.0,8.7,9.8,7.1,6.9,628.0
307,장어튀김,반찬,67.2,140.4,4.5,6.9,9.9,0.0,604.1
308,장어탕,국물,800.0,536.0,29.4,34.6,31.3,21.3,3096.0
309,장어매운탕,국물,451.9,113.0,7.9,10.8,4.1,3.0,447.4
310,장어구이_양념,반찬,150.0,433.5,8.8,30.8,30.6,4.2,705.0
311,장어구이_소금,반찬,185.0,253.4,0.4,18.4,19.2,0.0,362.6
312,장어구이_붕장어_소금,반찬,100.0,297.0,11.6,26.0,16.2,0.4,125.0
313,장어구이_고추장,반찬,100.0,259.0,6.2,19.8,17.2,0.4,322.0
314,장어 초밥,한그릇,500.0,475.0,75.2,17.5,10.0,2.1,400.0
315,장어 양념구이_들깨,반찬,84.0,151.2,12.1,12.1,6.0,6.3,381.4
316,장어 양념구이,반찬,68.9,228.1,11.7,11.4,14.8,3.5,534.0
317,장어 덮밥,한그릇,500.0,475.0,75.2,17.5,10.0,2.1,400.0
318,장떡,반찬,70.0,137.9,19.1,2.6,5.3,1.6,186.9
319,장국국수,한그릇,800.0,576.0,78.6,26.4,14.7,2.2,1992.0
320,잣죽,한그릇,700.0,875.0,155.3,19.2,19.6,2.4,882.0
321,잡탕전골,국물,485.7,272.0,24.2,23.8,8.4,3.5,1355.1
322,잡탕밥,밥,550.0,632.5,102.5,30.2,10.1,1.5,484.0
323,잡채밥,밥,449.2,458.2,84.5,13.0,5.9,2.9,386.3
324,잡채_콩나물,반찬,230.0,154.1,28.9,4.4,2.2,21.6,1423.7
325,잡채_어묵,반찬,280.0,414.4,73.2,6.6,10.6,4.2,1201.2
326,잡채_소고기,반찬,118.7,125.8,19.9,3.4,3.8,2.8,295.6
327,잡채_부추,반찬,200.0,136.0,20.7,5.2,3.8,2.9,216.0
328,잡채_버섯_소고기,반찬,97.6,125.9,17.5,3.1,5.4,2.4,280.1
329,잡채_버섯,반찬,180.0,192.6,37.1,1.7,4.6,3.9,372.6
330,잡채_돼지고기,반찬,140.0,152.6,26.3,4.4,3.5,3.4,365.4
331,잡채_고추,반찬,200.0,256.0,26.2,11.0,12.0,2.1,828.0
332,잡채,반찬,200.0,292.0,48.5,9.4,6.6,1.5,720.0
