food_id,food_name,meal_role,serving_size,kcal,carbohydrate,protein,fat,sugar,sodium,recipe_steps,recipe_images,ingredients,na_tip,source
616,다마고도후,반찬,,107.6,0.8,9.0,7.6,,178.3,"[""1. 물에 다시마를 넣고 약 10분 정도 끓인\n뒤 걸러 육수를 만든다."", ""2. 달걀과 다시마 육수를 1:1로 섞고 체에\n거른다."", ""3. ?를 체에 내린다."", ""4. 달걀물에 매생이를 풀어둔다."", ""5. 매생이를 풀어 놓은 달걀물에 요리술을\n넣어 섞는다."", ""6. 쪄낸 다마고도후에 날치알을 올려\n완성한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00616_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00616_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00616_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00616_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00616_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00616_6.png""]","달걀(1개), 다시마(10g), 요리술(10g), 저염간장(5g),
날치알(20g), 말린 매생이(10g), 무순(2g)",다시마와 매생이를 천연조미료로 사용하여 나트륨 사용을 줄일 수 있어요.,samsam
617,단호박생채,반찬,,167.0,36.2,3.4,1.0,,953.1,"[""1. 다시마, 건새우, 물을 약 20분 정도\n끓인 뒤 체에 걸러 육수를 만든다."", ""2. 단호박은 껍질을 벗기고, 속을 깨끗이\n파내 슬라이스 한다"", ""3. 슬라이스한 단호박을 까나리액젓에\n20분 정도 절인 뒤 물로 씻는다."", ""4. 부추는 5cm 길이로 썰고, 양파는\n채썰고, 배는 껍질을 벗겨 슬라이스로\n썰어둔다."", ""5. 만들어 놓은 육수에 고춧가루, 매실액,\n다진마늘을 섞어 양념장을 만든다"", ""6. 단호박, 배, 양파, 부추를 양념장에\n버무린다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00617_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00617_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00617_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00617_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00617_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00617_6.png""]","단호박(1/2개), 부추(30g), 양파(30g), 까나리액젓(20g),
건새우(20g), 다시마(10g), 매실액(20g), 마늘(10g), 배(1/4개),
고춧가루(20g)",다시마와 건새우 육수가 천연조미료 역할을 해요.,samsam
78,깻잎향을 입힌 관자 샐러드,한그릇,200.0,155.0,6.0,28.0,2.0,,168.0,"[""1. 돌나물은 손질하여 찬물에 담갔다가 물기를 빼고, 깻잎은 씻어 한 장씩 앞뒤로 물기를 닦고, 식용 꽃은 찬물에 담가 놓는다."", ""2. 튀김 팬에 올리브유(50g)를 붓고 예열해 깻잎을 넣어 바삭하고 투명하게 튀긴 뒤 건지고 팬에 남은 깻잎 기름은 따로 둔다."", ""3. 석류 원액에 물(100ml)과 레시틴가루를 넣어 블렌더로 섞어 석류 거품을 만든다."", ""4. 관자는 막을 제거한 뒤 찬물에 씻고, 잘게 칼집을 내 후춧가루를 뿌린다."", ""5. 달군 팬에 올리브유(10g)를 두르고 관자를 넣어 겉은 노릇하게 굽는다."", ""6. 접시에 튀긴 깻잎, 돌나물, 구운 관자, 깻잎 기름을 순서대로 담고, 석류 거품을 올려 마무리한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00078_1.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00078_2.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00078_3.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00078_4.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00078_5.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00078_6.jpg""]","돌나물(10g), 깻잎(3장), 관자(5개) , 식용 꽃(약간) , 올리브유(60g), 석류 원액(3g), 레시틴가루(0.5), 후춧가루(약간)",• 샐러드드레싱에 소금 대신 석류 원액과 깻잎을 사용해 새콤달콤한 맛과 향을 더하고 소금 사용량을 줄였어요.,samsam
163,꼬막 달래 된장 무침,반찬,,70.1,6.9,5.1,2.4,,204.0,"[""1. 된장, 고추장, 사과즙, 깨, 다진 마늘, 참기름을 넣어 소스를 만든다."", ""2. 꼬막을 30분간 소금물에 해감시킨 후 끓는 물에 10분 데친다."", ""3. 달래, 깻잎, 파프리카를 5cm로 썰고 꼬막과 달래, 깻잎, 파프리카에 소스를 넣고 버무린다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00163_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00163_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00163_4.png""]","●주재료 : 꼬막 1000g, 달래 100g(2단), 깻잎 10g(10장), 파프리카 100g(1개)
●소스 : 된장 15g(1큰술), 고추장 5g(1작은술), 사과즙 300g(1/2컵), 참기름 20g(1⅓큰술), 깨 15g(1큰술), 다진 마늘 10g(2작은술)","고유의 향을 가진 깨와, 참기름, 사과즙 등을 활용하여 된장의 양을 줄이고 다양한 채소를 곁들여 비타민과 무기질 공급에 도움을 주고 나트륨 배출을 돕는다.",samsam
259,아귀나가사키조림,반찬,,167.9,2.77,9.0,0.4,,460.3,"[""1. 미나리, 숙주는 적당한 길이로 썰고,\n양파는 채 썰고, 대파, 고추,\n아스파라거스는 어슷하게 썬다."", ""2. 해산물을 끓는 물에 데친다."", ""3. 해산물 데친 물에 육수 재료를 넣고\n끓인 뒤 체에 걸러 육수를 만든다."", ""4. 냄비에 데친 해산물과 미나리, 숙주,\n양파, 대파, 청양고추, 아스파라거스,\n붉은 고추를 얹은 뒤 육수를 넣어\n끓인다."", ""5. 녹말물을 넣어 농도를 맞춘 뒤 조려\n마무리한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00259_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00259_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00259_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00259_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00259_5.png""]","재료 미나리(10g), 숙주(10g), 양파(10g), 대파(10g), 청양고추(5g), 붉은 고추(5g)
아스파라거스(5g), 문어(20g), 꽃게(30g), 조개(30g), 전복(30g)
소라(30g), 새우(50g), 아귀(50g), 녹말물(10g)
육수 마늘(7g), 대파(10g), 통후추(5g), 양파(10g), 가다랑어포(5g)","해물육수를 사용해 감칠맛을 내고,
해산물을 한 번 데쳐 염분을 제거한 후 조리해 염도를 낮췄다.",samsam
261,타콤소스닭조림,반찬,,302.9,3.66,13.5,2.71,,82.9,"[""1. 양파와 셀러리, 당근, 사과, 버섯은\n잘게 다지고, 가지, 양파는 한입\n크기로 썰고, 토마토는 십자로\n칼집을 내고 살짝 데쳐 껍질을\n벗긴 뒤 씨를 제거해 다진다."", ""2. 단호박과 브로콜리는 한입 크기로\n썰어 데친다."", ""3. 닭가슴살은 칼집을 내 닭밑간양념한\n뒤 팬에 식용유(10g)를 둘러\n80%정도 익힌다."", ""4. 팬에 식용유를 두르고 다진 마늘을\n먼저 볶다가 양파와 셀러리, 당근을\n넣어 볶고, 양파가 투명하게 변하면\n사과와 버섯을 넣어 볶는다."", ""5. 토마토를 넣어 3분 정도 더 볶다가\n닭육수와 월계수잎을 넣어 5분 정도\n푹 끓인 뒤 한 김 식혀 오레가노와\n바질을 넣고 믹서기에 곱게 갈아\n타콤소스를 만든다."", ""6. 단호박과 브로콜리, 양파, 가지를\n센 불에서 빠르게 볶은 뒤 닭고기와\n타콤소스를 넣어 조리다가 닭고기가\n다 익으면 접시에 담고,\n파슬리가루를 뿌려 마무리.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00261_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00261_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00261_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00261_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00261_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00261_6.png""]","재료 양파(80g), 셀러리(15g), 당근(15g), 사과(30g), 양송이버섯(20g)
새송이버섯(17.5g), 가지(15g), 토마토(125g), 단호박(35g)
브로콜리(25g), 닭가슴살(150g), 닭육수(200g)
닭밑간양념 다진 마늘(4g), 생강(2.5g), 후춧가루(0.3g)
양념 다진 마늘(3g), 월계수잎(1g=2장), 오레가노(0.25g), 바질(0.25g), 파슬리가루(0.1g)","소스를 만들 때 닭육수를 사용해 소금을 사용하지 않아도
깊은 맛을 내 나트륨 섭취량을 줄였다.",samsam
262,토마토콩조림,반찬,,452.5,16.1,12.9,4.68,,26.8,"[""1. 콩을 충분히 불린 후 냄비에 물과\n함께 넣고 삶는다."", ""2. 양파와 버섯은 곱게 다진다."", ""3. 토마토를 끓는 물에 데쳐 껍질을\n벗긴 뒤 으깨 팬에서 끓인다."", ""4. 양파와 버섯을 넣고 끓여 숨이\n죽으면 설탕과 후춧가루로 간을\n한다."", ""5. 삶은 콩을 넣고 조린 뒤\n파슬리가루를 뿌려 마무리한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00262_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00262_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00262_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00262_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00262_5.png""]","재료 콩(대두, 100g), 양파(50g), 양송이버섯(30g), 토마토(200g)
양념 설탕(4g), 후춧가루(2g), 파슬리가루(2g)","소금이나 토마토 페이스트를 쓰지 않아 나트륨 함량을 줄였다.
또한 토마토와 콩, 양송이버섯은 칼륨 함량이 풍부해 나트륨 배출에 도움이 된다",samsam
263,관자해장국,국물,,440.3,5.57,2.96,1.15,,197.4,"[""1. 고추는 어슷 썰고, 무, 당근, 양파,\n노란 파프리카, 두부는 납작하게\n썬다."", ""2. 토마토소스 재료를 믹서에 갈아\n토마토소스를 만든다."", ""3. 두부를 제외한 납작 썬 재료를\n식용유(5g)를 두른 팬에 볶다가 갈아\n놓은 토마토소스를 함께 넣어 볶아\n토마토채소소스를 만든다."", ""4. 냄비에 육수 재료를 넣고\n끓어오르면 다시마를 건진 뒤 다진\n마늘을 넣고 다시 끓어오르면\n콩나물과 관자를 건져내 따로 둔다."", ""5. 육수에 토마토채소소스를 넣어 끓인\n후, 마지막으로 두부를 넣어 약 2분\n정도 끓인다."", ""6. 그릇에 담고 덜어놓았던 콩나물과\n관자, 고추를 올려 마무리한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00263_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00263_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00263_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00263_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00263_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00263_6.png""]","재료 풋고추(2g), 붉은 고추(1g), 무(80g), 당근(30g), 양파(50g)
노란 파프리카(30g), 두부(100g)
육수 콩나물(80g), 다시마(7g), 관자(70g), 물(300g)
토마토소스 토마토(200g), 붉은 파프리카(30g), 고춧가루(20g)
발 사믹식초(13g)
양념 다진 마늘(15g)",칼륨을 많이 함유한 토마토를 이용한 소스로 간을 해 나트륨 배출을 돕는다.,samsam
264,견과류들깨해장탕,국물,,363.2,5.63,4.1,5.64,,90.5,"[""1. 느타리버섯, 양송이버섯, 표고버섯,\n두부, 애호박, 양파, 껍질 벗긴 밤은\n사방 1cm로 깍뚝 썰고, 호두는\n반으로 가른다."", ""2. 뚝배기에 들기름을 두르고 호두와\n밤을 살짝 볶은 후 두부를 제외한\n재료를 넣고 볶는다."", ""3. 멸치다시마육수를 넣고 끓인다."", ""4. 들깻가루와 두부를 넣고 걸쭉하게\n끓여 마무리한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00264_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00264_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00264_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00264_4.png""]","재료 느타리버섯(20g), 양송이버섯(20g), 표고버섯(20g), 두부(40g)
애호박(40g), 양파(30g), 밤(30g), 호두(10g), 멸치다시마육수(300g)
양념 들기름(10g), 들깻가루(30g)","된장으로 간을 하는 기본 탕과는 달리 들깻가루를 사용해
나트륨 함량을 줄이면서 고소한 맛을 더했다.",samsam
265,뿌리채소들깨수제비,국물,,276.1,9.2,3.3,4.6,,680.5,"[""1. 냄비에 다시마와 물(250g)을 넣고\n중간 불에서 끓여 끓어오르면\n다시마를 건진다."", ""2. 감자와 연근은 껍질을 벗겨 깍둑\n썰고 물에 헹궈 전분기를\n제거한다."", ""3. 마른 미역은 미지근한 물에 담가\n불린 후 손으로 바락바락 주물러\n한입 크기로 썬다."", ""4. 찹쌀가루에 물(25g)과 소금(0.1g)을\n넣고 반죽해 작은 새알심을 만든다."", ""5. 냄비에 들기름을 두르고 미역과\n다진 마늘을 넣고 볶다가\n다시마물과 감자, 연근을 넣고\n끓인다."", ""6. 감자가 익을 때쯤 새알심을 넣어\n익힌 후 들깻가루를 넣고\n국간장으로 간을 해 마무리한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00265_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00265_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00265_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00265_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00265_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00265_6.png""]","재료 다시마(2g), 감자(20g), 연근(20g), 마른 미역(2g)
새알심 찹쌀가루(40g), 물(25g), 소금(0.1g)
양념 들기름(5g), 다진 마늘(15g), 들깻가루(50g), 국간장(5g)","미역과 감자, 연근은 칼륨을 많이 함유하고 있어 나트륨 배출을 돕는다.
또한 들깻가루로 고소한 맛을 내 나트륨 섭취를 줄였다",samsam
266,대구지리탕,국물,,267.7,3.87,7.19,1.15,,277.3,"[""1. 대구는 비늘과 내장을 제거하고\n흐르는 물에 씻어 비린 향을 없앤다."", ""2. 미나리는 6cm 길이로 썰고,\n청양고추, 붉은 고추는 어슷하게\n썰고, 콩나물, 쑥갓을 씻어 준비한다."", ""3. 쑥가루와 밀가루를 섞고 물(15g)을\n조금씩 넣어가며 매끈해지도록\n반죽한 뒤 30분~1시간 정도\n숙성시킨다."", ""4. 냄비에 육수 재료를 넣어 10분간\n끓여 육수를 만든다."", ""5. 다진 마늘과 생강을 넣고 향이\n우러나면 대구를 넣은 뒤 대구가\n어느 정도 익으면 콩나물을 넣고,\n끓어오르면 수제비 반죽을 떼어\n넣는다."", ""6. 청양고추, 붉은 고추를 넣고 한소끔\n더 끓이다가 미나리와 쑥갓을\n얹은 뒤 바로 불을 꺼 마무리한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00266_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00266_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00266_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00266_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00266_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00266_6.png""]","재료 대구(150g), 미나리(15g), 청양고추(1g), 붉은 고추(1g)
콩나물(25g), 쑥갓(10g)
반죽 쑥가루(10g), 밀가루(20g)
육수 다시마(1g), 북어(15g), 무(30g), 물(500g)
양념 다진 마늘(10g), 다진 생강(3g)",칼륨이 풍부한 쑥을 넣어 나트륨 배출을 돕는다.,samsam
267,양지해장국,국물,,103.8,2.47,2.89,1.32,,79.7,"[""1. 육수를 끓인 양지는 건져 얇게 썬다."", ""2. 버섯은 잘게 찢고, 애호박은\n반달모양으로 납작 썰고, 고추와\n대파는 어슷하게 썬다."", ""3. 방울토마토에 열십자로 칼집을 넣고\n끓는 물에 데쳐 껍질을 벗긴다."", ""4. 냄비에 식용유(10g)를 두른 뒤\n다진 마늘을 넣고 볶아 향을 낸 뒤\n방울토마토를 넣고 볶는다."", ""5. 육수(300g), 콩나물, 쇠고기,\n느타리버섯, 애호박을 넣고 국간장과\n소금으로 간해 끓인다."", ""6. 어슷 썬 청양고추와 대파를 넣어\n마무리한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00267_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00267_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00267_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00267_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00267_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00267_6.png""]","재료 쇠고기육수(30g)
느타리버섯(10g), 애호박(20g), 청양고추(1g)
대파(10g), 방울토마토(80g), 콩나물(50g)
양념 다진 마늘(8g), 저염국간장(2.5g), 소금(0.5g)","저염간장으로 간을 해 염분을 줄이고 콩나물로 시원한 맛을 내고, 쇠고기육수로 깊은 맛을 더했다.
칼륨을 많이 함유한 토마토는 체내 나트륨 배출을 돕는다.",samsam
268,토마토돼지고기해장국,국물,,171.1,4.58,2.52,0.79,,72.8,"[""1. 냄비에 육수 재료를 넣고 10분 정도\n끓여 체에 걸러 육수를 만든다."", ""2. 양파는 채 썰고, 고추는 어슷 썰고,\n토마토는 잘게 다진다."", ""3. 돼지고기는 1.5cm 크기로 깍둑썰기\n하고, 핏물을 제거한다."", ""4. 냄비에 육수를 붓고 다진 토마토와\n다진 마늘, 바질가루를 넣고 끓인다."", ""5. 걸쭉해지면 설탕과 돼지고기를 넣고,\n고기가 익으면 채 썬 양파, 어슷\n썬 청양고추와 꼭지를 딴\n방울토마토를 넣는다."", ""6. 방울토마토의 껍질이 벗겨질 때까지\n끓이고 후춧가루를 넣어 마무리한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00268_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00268_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00268_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00268_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00268_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00268_6.png""]","재료 양파(40g), 청양고추(3g), 토마토(250g)
돼지고기(사태, 60g), 방울토마토(60g)
육수 무(20g), 다시마(3g) 대파(10g), 마른 표고버섯(3g), 양파(30g), 물(400g)
양념 다진 마늘(5g), 바질가루(0.1g), 설탕(2.5g), 후춧가루(0.1g)","토마토에는 100g당 270㎎의 칼륨이 들어있어 나트륨 배출을 돕는다.
청양고추와 다진 마늘을 넣어 칼칼한 맛을 더해 소금간을 줄일 수 있다.",samsam
269,효종갱,국물,,186.1,0.99,4.95,1.69,,220.6,"[""1. 쇠고기는 핏물을 제거한 뒤 양파,\n마늘을 넣고 물(300g)을 부어 1시간\n이상 끓인 뒤 면포에 걸러 육수를\n만든다."", ""2. 삶은 쇠고기는 건져내 결 반대\n방향으로 썬다."", ""3. 배추, 무, 느타리버섯, 표고버섯은\n먹기 좋은 크기로 썬다."", ""4. 전복은 깨끗이 손질한다."", ""5. 육수를 끓인 뒤 끓어오르면 무를\n넣어 반투명해지면 배추, 버섯,\n전복을 넣는다."", ""6. 전복이 익으면 쇠고기를 넣고\n저염간장으로 간을 해 마무리한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00269_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00269_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00269_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00269_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00269_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00269_6.png""]","재료 배추(20g), 무(10g), 느타리버섯(20g), 표고버섯(20g), 전복(100g)
육수 쇠고기(양지 50g, 갈비 50g), 양파(40g), 마늘(10g), 물(300g)
양념 저염간장(10g)",저염간장으로 간을 해 염도를 낮춘 대신 쇠고기와 전복으로 깊은 맛을 더했다,samsam
